t,pid,cpu_percent,rss,children
1789479354.913353,30360,None,None,None
1789479356.9265032,30360,None,None,None
1789479358.934159,30360,None,None,None
1789479360.9402597,30360,None,None,None
1789479362.9482841,30360,None,None,None
1789479364.9537442,30360,None,None,None
1789479366.9540114,30360,None,None,None
1789479368.958523,30360,None,None,None
1789479370.9665308,30360,None,None,None
1789479372.9794827,30360,None,None,None
1789479374.9937303,30360,None,None,None
1789479376.9946113,30360,None,None,None
1789479378.9951491,30360,None,None,None
1789479381.0024154,30360,None,None,None
1789479383.0165277,30360,None,None,None
1789479385.0194852,30360,None,None,None
1789479387.0334604,30360,None,None,None
1789479389.0448442,30360,None,None,None
1789479391.0538852,30360,None,None,None
1789479393.0657728,30360,None,None,None
1789479395.079721,30360,None,None,None
1789479397.0827427,30360,None,None,None
1789479399.0956712,30360,None,None,None
1789479401.1067607,30360,None,None,None
1789479403.1229415,30360,None,None,None
1789479405.135654,30360,None,None,None
1789479407.1498241,30360,None,None,None
1789479409.1548073,30360,None,None,None
1789479411.1683986,30360,None,None,None
1789479413.1809845,30360,None,None,None
1789479415.181736,30360,None,None,None
1789479417.197213,30360,None,None,None
1789479419.20413,30360,None,None,None
1789479421.2114305,30360,None,None,None
1789479423.217324,30360,None,None,None
1789479425.230795,30360,None,None,None
1789479427.2357247,30360,None,None,None
1789479429.2447875,30360,None,None,None
1789479431.2593677,30360,None,None,None
1789479433.2647822,30360,None,None,None
1789479435.2688894,30360,None,None,None
1789479437.279079,30360,None,None,None
1789479439.2810593,30360,None,None,None
1789479441.2883396,30360,None,None,None
1789479443.2893567,30360,None,None,None
1789479445.2953174,30360,None,None,None
1789479447.3041418,30360,None,None,None
1789479449.3062992,30360,None,None,None
1789479451.3189113,30360,None,None,None
1789479453.3192117,30360,None,None,None
1789479455.3252025,30360,None,None,None
1789479457.3293612,30360,None,None,None
1789479459.339329,30360,None,None,None
1789479461.3490121,30360,None,None,None
1789479463.3500168,30360,None,None,None
1789479465.351219,30360,None,None,None
1789479467.3639157,30360,None,None,None
1789479469.3782628,30360,None,None,None
1789479471.3880286,30360,None,None,None
1789479473.3991926,30360,None,None,None
1789479475.4043088,30360,None,None,None
1789479477.40607,30360,None,None,None
1789479479.4081595,30360,None,None,None
1789479481.419522,30360,None,None,None
1789479483.4233685,30360,None,None,None
1789479485.4343135,30360,None,None,None
1789479487.4460993,30360,None,None,None
1789479489.4602761,30360,None,None,None
1789479491.4709237,30360,None,None,None
1789479493.4730332,30360,None,None,None
1789479495.4823263,30360,None,None,None
1789479497.49029,30360,None,None,None
1789479499.5039537,30360,None,None,None
1789479501.510136,30360,None,None,None
1789479503.5202734,30360,None,None,None
1789479505.5322807,30360,None,None,None
1789479507.540232,30360,None,None,None
1789479509.5413404,30360,None,None,None
1789479511.553132,30360,None,None,None
1789479513.5601509,30360,None,None,None
1789479515.5690684,30360,None,None,None
1789479517.5693476,30360,None,None,None
1789479519.5783665,30360,None,None,None
1789479521.5839295,30360,None,None,None
1789479523.5850341,30360,None,None,None
1789479525.5984616,30360,None,None,None
1789479527.6114872,30360,None,None,None
1789479529.6237123,30360,None,None,None
1789479531.6342185,30360,None,None,None
1789479533.6462758,30360,None,None,None
1789479535.6603377,30360,None,None,None
1789479537.6742773,30360,None,None,None
1789479539.675009,30360,None,None,None
1789479541.683344,30360,None,None,None
1789479543.683826,30360,None,None,None
1789479545.6912713,30360,None,None,None
1789479547.6980038,30360,None,None,None
1789479549.706349,30360,None,None,None
1789479551.7170684,30360,None,None,None
1789479553.7184904,30360,None,None,None
1789479555.7214713,30360,None,None,None
1789479557.7293842,30360,None,None,None
1789479559.7303715,30360,None,None,None
1789479561.7359009,30360,None,None,None
1789479563.7414353,30360,None,None,None
1789479565.7481587,30360,None,None,None
1789479567.7502477,30360,None,None,None
1789479569.7512417,30360,None,None,None
1789479571.7589622,30360,None,None,None
1789479573.7719479,30360,None,None,None
1789479575.7791076,30360,None,None,None
1789479577.7860613,30360,None,None,None
1789479579.7920866,30360,None,None,None
1789479581.7961483,30360,None,None,None
1789479583.8032193,30360,None,None,None
1789479585.817981,30360,None,None,None
1789479587.8189049,30360,None,None,None
1789479589.8331957,30360,None,None,None
1789479591.844606,30360,None,None,None
1789479593.8592243,30360,None,None,None
1789479595.8672535,30360,None,None,None
1789479597.8722477,30360,None,None,None
1789479599.875311,30360,None,None,None
1789479601.88609,30360,None,None,None
1789479603.8872373,30360,None,None,None
1789479605.8892112,30360,None,None,None
1789479607.9030364,30360,None,None,None
1789479609.9132702,30360,None,None,None
1789479611.9191866,30360,None,None,None
1789479613.9232752,30360,None,None,None
1789479615.926247,30360,None,None,None
1789479617.9381025,30360,None,None,None
1789479619.9490035,30360,None,None,None
1789479621.957294,30360,None,None,None
1789479623.9712331,30360,None,None,None
1789479625.9802697,30360,None,None,None
1789479627.9821396,30360,None,None,None
1789479629.9942098,30360,None,None,None
1789479631.995309,30360,None,None,None
1789479633.9979172,30360,None,None,None
1789479636.0089564,30360,None,None,None
1789479638.022369,30360,None,None,None
1789479640.0379088,30360,None,None,None
1789479642.0512326,30360,None,None,None
1789479644.0541284,30360,None,None,None
1789479646.0574782,30360,None,None,None
1789479648.0721738,30360,None,None,None
1789479650.0774267,30360,None,None,None
1789479652.0912738,30360,None,None,None
1789479654.1052732,30360,None,None,None
1789479656.1124096,30360,None,None,None
1789479658.1270783,30360,None,None,None
1789479660.1306973,30360,None,None,None
1789479662.1461632,30360,None,None,None
1789479664.1504064,30360,None,None,None
1789479666.164449,30360,None,None,None
1789479668.1650774,30360,None,None,None
1789479670.1763008,30360,None,None,None
1789479672.1830795,30360,None,None,None
1789479674.1923602,30360,None,None,None
1789479676.2072265,30360,None,None,None
1789479678.2121205,30360,None,None,None
1789479680.2177756,30360,None,None,None
1789479682.2225142,30360,None,None,None
1789479684.2327514,30360,None,None,None
1789479686.2352579,30360,None,None,None
1789479688.248195,30360,None,None,None
1789479690.2492304,30360,None,None,None
1789479692.263426,30360,None,None,None
1789479694.2673852,30360,None,None,None
1789479696.2728894,30360,None,None,None
1789479698.2793064,30360,None,None,None
1789479700.2923322,30360,None,None,None
1789479702.299371,30360,None,None,None
1789479704.3030953,30360,None,None,None
1789479706.304122,30360,None,None,None
1789479708.3080022,30360,None,None,None
1789479710.3201036,30360,None,None,None
1789479712.3319964,30360,None,None,None
1789479714.3458707,30360,None,None,None
1789479716.346877,30360,None,None,None
1789479718.3521016,30360,None,None,None
1789479720.3623734,30360,None,None,None
1789479722.3767154,30360,None,None,None
1789479724.3852358,30360,None,None,None
1789479726.3959498,30360,None,None,None
1789479728.4033067,30360,None,None,None
1789479730.4161627,30360,None,None,None
1789479732.41987,30360,None,None,None
1789479734.4269583,30360,None,None,None
1789479736.4279478,30360,None,None,None
1789479738.4403284,30360,None,None,None
1789479740.4430385,30360,None,None,None
1789479742.4580004,30360,None,None,None
1789479744.4731717,30360,None,None,None
1789479746.4802568,30360,None,None,None
1789479748.492754,30360,None,None,None
1789479750.4953456,30360,None,None,None
1789479752.4990396,30360,None,None,None
1789479754.5042713,30360,None,None,None
1789479756.519054,30360,None,None,None
1789479758.530127,30360,None,None,None
1789479760.5323622,30360,None,None,None
1789479762.5340414,30360,None,None,None
1789479764.5473666,30360,None,None,None
1789479766.551165,30360,None,None,None
1789479768.5541327,30360,None,None,None
1789479770.5593235,30360,None,None,None
1789479772.5722003,30360,None,None,None
1789479774.5729756,30360,None,None,None
1789479776.5880752,30360,None,None,None
1789479778.5922828,30360,None,None,None
1789479780.5931292,30360,None,None,None
1789479782.5953784,30360,None,None,None
1789479784.6040425,30360,None,None,None
1789479786.6079757,30360,None,None,None
1789479788.6094074,30360,None,None,None
1789479790.6241882,30360,None,None,None
1789479792.629958,30360,None,None,None
1789479794.642104,30360,None,None,None
1789479796.646249,30360,None,None,None
1789479798.6500635,30360,None,None,None
1789479800.6622262,30360,None,None,None
1789479802.665341,30360,None,None,None
1789479804.6762862,30360,None,None,None
1789479806.6830142,30360,None,None,None
1789479808.6930194,30360,None,None,None
